url,designation,ancient_author,ancient_recipient,date,provenience,ruler,genre,dialect,script,sender_loc
http://oracc.org/saao/saa10/P334009,SAA 10 284,Nabu-nadin-šumi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334010,SAA 10 285,Nabu-nadin-šumi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334013,SAA 10 130,Nabu-šumu-iddina of Nineveh,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334023,SAA 10 129,Nabu-šumu-iddina of Nineveh,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334024,SAA 10 042,Balasi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334025,SAA 10 059,Balasi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334026,SAA 10 053,"Balasi, Nabu-ahhe-eriba",,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334027,SAA 10 043,"Balasi, Nabu-ahhe-eriba",,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334028,SAA 10 047,"Balasi, Nabu-ahhe-eriba",,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334029,SAA 10 068,Nabu-ahhe-eriba,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334030,SAA 10 080,Nabu-ahhe-eriba,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334031,SAA 10 074,Nabu-ahhe-eriba,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334032,SAA 10 077,Nabu-ahhe-eriba,,667,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334057,SAA 10 322,Urad-Nanaya,,672-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334058,SAA 10 320,Urad-Nanaya,,672-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334059,SAA 10 318,Urad-Nanaya,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334065,SAA 10 289,Urad-Gula,,672-671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334066,SAA 10 290,Urad-Gula,,672-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334087,SAA 10 123,Nabu’a of Ashur,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334088,SAA 10 127,Nabu’a of Ashur,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334123,SAA 10 301,Nabu-naṣir,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334126,SAA 10 176,Marduk-šumu-uṣur,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334128,SAA 10 211,Adad-šumu-uṣur,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334148,SAA 10 333,Bani,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334164,SAA 10 002,Nabu-zeru-lešir,,679,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334183,SAA 10 329,Ikkaru,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334184,SAA 10 331,Ikkaru,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334185,SAA 10 332,Ikkaru,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334188,SAA 10 358,Mar-Issar,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334215,SAA 10 001,"Nabu-zeru-lešir, Adad-šumu-uṣur, Nabu-šumu-iddina, Urad-Ea, Issar-šumu-ereš",,679,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334217,SAA 10 347,Mar-Issar,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334218,SAA 10 357,Mar-Issar,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334219,SAA 10 369,Mar-Issar,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334220,SAA 10 348,Mar-Issar,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334224,SAA 10 143,Scribes of Kilizi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334226,SAA 10 242,Marduk-šakin-šumi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334227,SAA 10 046,Balasi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334228,SAA 10 061,Balasi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334229,SAA 10 058,Balasi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334230,SAA 10 052,Balasi,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334231,SAA 10 056,Balasi,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334232,SAA 10 048,Balasi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334233,SAA 10 202,Adad-šumu-uṣur,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334234,SAA 10 227,Adad-šumu-uṣur,,666,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334235,SAA 10 220,Adad-šumu-uṣur,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334236,SAA 10 215,Adad-šumu-uṣur,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334237,SAA 10 212,"Adad-šumu-uṣur, Urad-Ea",,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334238,SAA 10 221,"Adad-šumu-uṣur, Marduk-šakin-šumi",,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334239,SAA 10 217,Adad-šumu-uṣur,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334240,SAA 10 259,"Adad-šumu-uṣur, Marduk-šakin-šumi",,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334241,SAA 10 190,Adad-šumu-uṣur,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334245,SAA 10 282,Nabu-nadin-šumi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334246,SAA 10 277,Nabu-nadin-šumi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334254,SAA 10 233,Marduk-šakin-šumi,,673,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334255,SAA 10 235,Marduk-šakin-šumi,,673,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334260,SAA 10 005,Issar-šumu-ereš,,673,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334261,SAA 10 033,Issar-šumu-ereš,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334262,SAA 10 006,Issar-šumu-ereš,,672,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334266,SAA 10 315,Urad-Nanaya,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334267,SAA 10 319,Urad-Nanaya,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334275,SAA 10 041,"Nabu-ahhe-eriba, Balasi",,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334276,SAA 10 079,Nabu-ahhe-eriba,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334277,SAA 10 070,Nabu-ahhe-eriba,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334278,SAA 10 075,Nabu-ahhe-eriba,,667,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334289,SAA 10 173,Marduk-šumu-uṣur,,667,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334290,SAA 10 138,Issar-nadin-apli of Arbela,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334295,SAA 10 107,Akkullanu,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334297,SAA 10 137,Issar-nadin-apli of Arbela,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334300,SAA 10 198,Adad-šumu-uṣur,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334301,SAA 10 352,Mar-Issar,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334303,SAA 10 193,Adad-šumu-uṣur,,672-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334313,SAA 10 298,Nabu-naṣir,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334315,SAA 10 245,Marduk-šakin-šumi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334320,SAA 10 324,Urad-Nanaya,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334323,SAA 10 148,,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334326,SAA 10 349,Mar-Issar,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334353,SAA 10 303,Nabu-naṣir,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334356,SAA 10 008,Issar-šumu-ereš,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334358,SAA 10 334,Nabu-tabni-uṣur,,672-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334374,SAA 10 201,Adad-šumu-uṣur,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334378,SAA 10 275,Nabu-nadin-šumi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334387,SAA 10 084,Akkullanu,,676,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334392,SAA 10 323,Urad-Nanaya,,672-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334404,SAA 10 302,Nabu-naṣir,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334406,SAA 10 122,Nabu’a of Ashur,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334409,SAA 10 314,Urad-Nanaya,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334424,SAA 10 340,Urad-Ea,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334426,SAA 10 188,Adad-šumu-uṣur,,672,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334428,SAA 10 051,Balasi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334431,SAA 10 341,Urad-Ea,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334434,SAA 10 351,Mar-Issar,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334440,SAA 10 300,Nabu-naṣir,,670-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334448,SAA 10 067,Nabu-ahhe-eriba,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334451,SAA 10 205,"Adad-šumu-uṣur, Nabu-mušeṣi, Issar-šumu-ereš",,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334452,SAA 10 207,Adad-šumu-uṣur,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334453,SAA 10 189,Adad-šumu-uṣur,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334454,SAA 10 195,Adad-šumu-uṣur,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334455,SAA 10 281,"Adad-šumu-uṣur, Marduk-šakin-šumi, Nabu-nadin-šumi",,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334456,SAA 10 199,Adad-šumu-uṣur,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334457,SAA 10 224,Adad-šumu-uṣur,,667,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334458,SAA 10 213,Adad-šumu-uṣur,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334459,SAA 10 200,Adad-šumu-uṣur,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334460,SAA 10 267,Marduk-šakin-šumi,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334461,SAA 10 252,Marduk-šakin-šumi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334462,SAA 10 236,Marduk-šakin-šumi,,672,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334463,SAA 10 243,Marduk-šakin-šumi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334464,SAA 10 266,Marduk-šakin-šumi,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334465,SAA 10 338,Urad-Ea,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334467,SAA 10 342,Urad-Ea,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334468,SAA 10 009,Issar-šumu-ereš,,672,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334469,SAA 10 141,Issar-nadin-apli of Arbela,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334470,SAA 10 032,Issar-šumu-ereš,,680-669 or 668/ca.,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334471,SAA 10 014,Issar-šumu-ereš,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334472,SAA 10 025,"Issar-šumu-ereš, Urad-Ea",,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334473,SAA 10 022,Issar-šumu-ereš,,670-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334474,SAA 10 012,Issar-šumu-ereš,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334475,SAA 10 016,Issar-šumu-ereš,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334476,SAA 10 106,Akkullanu,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334477,SAA 10 100,Akkullanu,,657,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334478,SAA 10 087,Akkullanu,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334479,SAA 10 086,Akkullanu,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334485,SAA 10 045,Balasi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334486,SAA 10 060,Balasi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334487,SAA 10 040,"Balasi, Nabu-ahhe-eriba",,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334488,SAA 10 049,Balasi,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334489,SAA 10 057,Balasi,,667,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334490,SAA 10 050,"Balasi, Nabu-ahhe-eriba",,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334491,SAA 10 066,"Balasi, Nabu-ahhe-eriba",,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334493,SAA 10 083,Nabu-ahhe-eriba,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334494,SAA 10 082,Nabu-ahhe-eriba,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334509,SAA 10 297,"Nabu-naṣir, Urad-Nanaya",,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334510,SAA 10 306,Nabu-naṣir,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334511,SAA 10 177,Marduk-šumu-uṣur,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334525,SAA 10 181,Tabni,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334526,SAA 10 330,Ikkaru,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334527,SAA 10 328,Ikkaru,,675-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334530,SAA 10 363,Mar-Issar,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334531,SAA 10 366,Mar-Issar,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334532,SAA 10 359,Mar-Issar,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334547,SAA 10 175,Marduk-šumu-uṣur,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334569,SAA 10 128,Nabu-šumu-iddina of Nineveh,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334571,SAA 10 124,Nabu’a of Ashur,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334582,SAA 10 139,Issar-nadin-apli of Arbela,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334597,SAA 10 078,Nabu-ahhe-eriba,,667,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334600,SAA 10 291,Urad-Gula,,672-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334604,SAA 10 135,Babu-šumu-iddina of Calah,,650,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334605,SAA 10 134,Babu-šumu-iddina of Calah,,650,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334614,SAA 10 225,Adad-šumu-uṣur,,667,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334619,SAA 10 131,Nergal-šumu-iddina,,651,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334620,SAA 10 133,Nergal-šumu-iddina,,668-631,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334626,SAA 10 174,Marduk-šumu-uṣur,,667,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334628,SAA 10 054,Balasi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334630,SAA 10 308,Nabu-gamil,,680-669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334645,SAA 10 253,Marduk-šakin-šumi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334650,SAA 10 247,Marduk-šakin-šumi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334655,SAA 10 296,Nabu-naṣir,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334660,SAA 10 136,Issar-nadin-apli of Arbela,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334672,SAA 10 377,,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334675,SAA 10 350,Mar-Issar,,671,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334681,SAA 10 361,Mar-Issar,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334690,SAA 10 144,Scribes of Kilizi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334714,SAA 10 071,Nabu-ahhe-eriba,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334719,SAA 10 249,Marduk-šakin-šumi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334722,SAA 10 055,Balasi,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334733,SAA 10 076,Nabu-ahhe-eriba,,667,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334734,SAA 10 019,Issar-šumu-ereš,,668,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334736,SAA 10 262,Marduk-šakin-šumi,,669,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334744,SAA 10 246,Marduk-šakin-šumi,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334745,SAA 10 072,Nabu-ahhe-eriba,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334747,SAA 10 104,Akkullanu,,650,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334748,SAA 10 125,Nabu’a of Ashur,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334750,SAA 10 379,,,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334751,SAA 10 044,"Balasi, Nabu-ahhe-eriba",,670,Kuyunjik (Nineveh),Esarhaddon,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334754,SAA 10 031,Issar-šumu-ereš,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334757,SAA 10 346,Nabu-zeru-iddina,,650,Kuyunjik (Nineveh),Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334760,SAA 10 126,Nabu’a of Ashur,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
http://oracc.org/saao/saa10/P334767,SAA 10 286,Nabu-nadin-šumi,,680-631,Kuyunjik (Nineveh),Esarhaddon or Ashurbanipal,Scholarly Letter,,,
